Date,생산량,기온,풍속,습도,강수량,전기요금(계절),공장인원,인건비
2021-01-01 00:00:00,0,-3.2,2.4,71,0.0,109.8,0.0,1.5
2021-01-01 01:00:00,0,-4.5,1.5,77,0.0,109.8,0.0,1.5
2021-01-01 02:00:00,0,-3.9,2.6,58,0.0,109.8,0.0,1.5
2021-01-01 03:00:00,0,-4.1,2.6,56,0.0,109.8,0.0,1.5
2021-01-01 04:00:00,0,-4.6,2.6,60,0.0,109.8,0.0,1.5
2021-01-01 05:00:00,0,-5.5,2.1,66,0.0,109.8,0.0,1.5
2021-01-01 06:00:00,0,-5.6,1.5,67,0.0,109.8,0.0,1.5
2021-01-01 07:00:00,0,-6.8,0.6,73,0.0,109.8,0.0,1.5
2021-01-01 08:00:00,0,-5.6,0.0,72,0.0,109.8,0.0,1.5
2021-01-01 09:00:00,0,-3.3,1.2,62,0.0,109.8,0.0,1.0
2021-01-01 10:00:00,0,-1.2,2.1,54,0.0,109.8,0.0,1.0
2021-01-01 11:00:00,0,-0.1,3.5,50,0.0,109.8,0.0,1.0
2021-01-01 12:00:00,0,1.5,2.8,45,0.0,109.8,0.0,1.0
2021-01-01 13:00:00,0,2.6,3.5,44,0.0,109.8,0.0,1.0
2021-01-01 14:00:00,0,2.6,3.3,43,0.0,109.8,0.0,1.0
2021-01-01 15:00:00,0,3.5,3.0,42,0.0,109.8,0.0,1.0
2021-01-01 16:00:00,0,3.0,3.1,43,0.0,109.8,0.0,1.0
2021-01-01 17:00:00,0,2.2,1.6,50,0.0,109.8,0.0,1.0
2021-01-01 18:00:00,0,1.1,1.2,55,0.0,109.8,0.0,1.5
2021-01-01 19:00:00,0,1.3,1.1,55,0.0,109.8,0.0,1.5
2021-01-01 20:00:00,0,1.2,1.8,57,0.0,109.8,0.0,1.5
2021-01-01 21:00:00,0,0.9,1.6,59,0.0,109.8,0.0,1.5
2021-01-01 22:00:00,0,-0.2,1.8,63,0.0,109.8,0.0,1.5
2021-01-01 23:00:00,0,0.0,1.9,57,0.0,109.8,0.0,1.5
2021-01-02 00:00:00,0,-0.7,1.1,60,0.0,109.8,0.0,1.5
2021-01-02 01:00:00,0,-1.7,1.0,64,0.0,109.8,0.0,1.5
2021-01-02 02:00:00,0,-2.5,1.7,66,0.0,109.8,0.0,1.5
2021-01-02 03:00:00,0,-2.4,0.8,72,0.0,109.8,0.0,1.5
2021-01-02 04:00:00,0,-1.4,1.8,74,0.0,109.8,0.0,1.5
2021-01-02 05:00:00,0,-1.1,1.5,74,0.0,109.8,0.0,1.5
2021-01-02 06:00:00,0,-0.7,2.1,68,0.0,109.8,0.0,1.5
2021-01-02 07:00:00,0,-2.1,0.2,74,0.0,109.8,0.0,1.5
2021-01-02 08:00:00,0,-1.9,1.4,65,0.0,109.8,0.0,1.5
2021-01-02 09:00:00,0,0.1,0.9,56,0.0,109.8,0.0,1.0
2021-01-02 10:00:00,0,1.0,1.4,58,0.0,109.8,0.0,1.0
2021-01-02 11:00:00,0,1.4,2.3,43,0.0,109.8,0.0,1.0
2021-01-02 12:00:00,0,2.6,3.1,39,0.0,109.8,0.0,1.0
2021-01-02 13:00:00,0,2.6,4.1,35,0.0,109.8,0.0,1.0
2021-01-02 14:00:00,0,2.6,4.4,31,0.0,109.8,0.0,1.0
2021-01-02 15:00:00,0,2.6,3.5,30,0.0,109.8,0.0,1.0
2021-01-02 16:00:00,0,2.4,3.7,27,0.0,109.8,0.0,1.0
2021-01-02 17:00:00,0,1.2,3.6,26,0.0,109.8,0.0,1.0
2021-01-02 18:00:00,0,0.3,3.0,28,0.0,109.8,0.0,1.5
2021-01-02 19:00:00,0,-0.6,3.2,30,0.0,109.8,0.0,1.5
2021-01-02 20:00:00,0,-0.9,3.3,30,0.0,109.8,0.0,1.5
2021-01-02 21:00:00,0,-1.2,2.8,31,0.0,109.8,0.0,1.5
2021-01-02 22:00:00,0,-1.7,3.1,33,0.0,109.8,0.0,1.5
2021-01-02 23:00:00,0,-2.1,2.9,35,0.0,109.8,0.0,1.5
2021-01-03 00:00:00,0,-2.1,2.8,34,0.0,109.8,0.0,1.5
2021-01-03 01:00:00,0,-2.5,2.1,35,0.0,109.8,0.0,1.5
2021-01-03 02:00:00,0,-2.5,2.9,34,0.0,109.8,0.0,1.5
2021-01-03 03:00:00,0,-2.5,3.3,36,0.0,109.8,0.0,1.5
2021-01-03 04:00:00,0,-2.2,3.3,35,0.0,109.8,0.0,1.5
2021-01-03 05:00:00,0,-2.5,3.5,39,0.0,109.8,0.0,1.5
2021-01-03 06:00:00,0,-2.3,3.6,39,0.0,109.8,0.0,1.5
2021-01-03 07:00:00,0,-2.5,4.7,38,0.0,109.8,0.0,1.5
2021-01-03 08:00:00,0,-2.3,4.2,32,0.0,109.8,0.0,1.5
2021-01-03 09:00:00,0,-2.5,3.2,29,0.0,109.8,0.0,1.0
2021-01-03 10:00:00,0,-1.3,4.3,27,0.0,109.8,0.0,1.0
2021-01-03 11:00:00,0,0.0,3.5,25,0.0,109.8,0.0,1.0
2021-01-03 12:00:00,0,1.1,3.8,23,0.0,109.8,0.0,1.0
2021-01-03 13:00:00,0,2.5,3.8,22,0.0,109.8,0.0,1.0
2021-01-03 14:00:00,0,2.5,3.6,24,0.0,109.8,0.0,1.0
2021-01-03 15:00:00,0,2.3,3.1,27,0.0,109.8,0.0,1.0
2021-01-03 16:00:00,0,1.7,2.5,29,0.0,109.8,0.0,1.0
2021-01-03 17:00:00,0,1.2,1.9,31,0.0,109.8,0.0,1.0
2021-01-03 18:00:00,0,0.9,1.8,33,0.0,109.8,0.0,1.5
2021-01-03 19:00:00,0,0.9,1.8,34,0.0,109.8,0.0,1.5
2021-01-03 20:00:00,0,0.6,1.7,37,0.0,109.8,0.0,1.5
2021-01-03 21:00:00,0,0.4,2.3,37,0.0,109.8,0.0,1.5
2021-01-03 22:00:00,0,0.0,1.8,38,0.0,109.8,0.0,1.5
2021-01-03 23:00:00,0,-0.4,0.6,39,0.0,109.8,0.0,1.5
2021-01-04 00:00:00,0,-0.1,1.7,39,0.0,109.8,0.0,1.5
2021-01-04 01:00:00,0,-0.9,1.3,44,0.0,109.8,0.0,1.5
2021-01-04 02:00:00,0,-0.4,1.4,42,0.0,109.8,0.0,1.5
2021-01-04 03:00:00,0,-2.1,1.5,50,0.0,109.8,0.0,1.5
2021-01-04 04:00:00,0,-1.9,1.8,50,0.0,109.8,0.0,1.5
2021-01-04 05:00:00,0,-2.8,1.3,53,0.0,109.8,0.0,1.5
2021-01-04 06:00:00,0,-4.2,0.7,60,0.0,109.8,0.0,1.5
2021-01-04 07:00:00,0,-3.0,3.3,56,0.0,109.8,0.0,1.5
2021-01-04 08:00:00,165,-2.7,4.1,53,0.0,109.8,0.264,1.5
2021-01-04 09:00:00,313,-1.5,2.4,48,0.0,109.8,0.488299532,1.0
2021-01-04 10:00:00,2757,0.4,2.4,39,0.0,109.8,4.404153355,1.0
2021-01-04 11:00:00,983,2.1,2.5,31,0.0,109.8,1.65210084,1.0
2021-01-04 12:00:00,96,4.0,3.3,30,0.0,109.8,0.268907563,1.0
2021-01-04 13:00:00,791,5.4,3.1,32,0.0,109.8,1.273752013,1.0
2021-01-04 14:00:00,2485,6.2,3.4,35,0.0,109.8,4.087171053,1.0
2021-01-04 15:00:00,2313,6.3,3.2,35,0.0,109.8,4.130357143,1.0
2021-01-04 16:00:00,1906,6.2,2.8,37,0.0,109.8,3.367491166,1.0
2021-01-04 17:00:00,1725,4.6,1.8,38,0.0,109.8,3.527607362,1.0
2021-01-04 18:00:00,0,3.1,1.5,42,0.0,109.8,0.0,1.5
2021-01-04 19:00:00,0,2.1,1.0,45,0.0,109.8,0.0,1.5
2021-01-04 20:00:00,46,1.6,1.0,47,0.0,109.8,0.114143921,1.5
2021-01-04 21:00:00,40,0.5,0.8,53,0.0,109.8,0.092378753,1.5
2021-01-04 22:00:00,0,0.9,0.4,52,0.0,109.8,0.0,1.5
2021-01-04 23:00:00,52,0.2,0.8,56,0.0,109.8,0.134020619,1.5
2021-01-05 00:00:00,0,0.1,0.5,58,0.0,109.8,0.0,1.5
2021-01-05 01:00:00,0,0.3,0.9,60,0.0,109.8,0.0,1.5
2021-01-05 02:00:00,0,0.2,0.4,60,0.0,109.8,0.0,1.5
2021-01-05 03:00:00,0,-0.1,0.7,63,0.0,109.8,0.0,1.5
2021-01-05 04:00:00,0,1.7,1.8,58,0.0,109.8,0.0,1.5
2021-01-05 05:00:00,0,1.5,1.0,61,0.0,109.8,0.0,1.5
2021-01-05 06:00:00,0,1.0,1.6,62,0.0,109.8,0.0,1.5
2021-01-05 07:00:00,0,-0.4,0.5,67,0.0,109.8,0.0,1.5
2021-01-05 08:00:00,0,0.6,2.1,67,0.0,109.8,0.0,1.5
2021-01-05 09:00:00,0,2.0,2.7,64,0.0,109.8,0.0,1.0
2021-01-05 10:00:00,0,4.1,2.0,64,0.0,109.8,0.0,1.0
2021-01-05 11:00:00,0,4.6,3.0,52,0.0,109.8,0.0,1.0
2021-01-05 12:00:00,0,5.7,3.4,31,0.0,109.8,0.0,1.0
2021-01-05 13:00:00,0,4.7,3.5,29,0.0,109.8,0.0,1.0
2021-01-05 14:00:00,0,3.4,3.8,28,0.0,109.8,0.0,1.0
2021-01-05 15:00:00,0,3.1,3.1,32,0.0,109.8,0.0,1.0
2021-01-05 16:00:00,0,2.1,2.8,33,0.0,109.8,0.0,1.0
2021-01-05 17:00:00,0,1.3,2.3,34,0.0,109.8,0.0,1.0
2021-01-05 18:00:00,0,0.6,2.4,33,0.0,109.8,0.0,1.5
2021-01-05 19:00:00,0,-0.3,1.5,29,0.0,109.8,0.0,1.5
2021-01-05 20:00:00,0,-0.7,1.9,27,0.0,109.8,0.0,1.5
2021-01-05 21:00:00,0,-1.8,1.7,30,0.0,109.8,0.0,1.5
2021-01-05 22:00:00,0,-2.3,2.7,29,0.0,109.8,0.0,1.5
2021-01-05 23:00:00,0,-3.7,1.6,34,0.0,109.8,0.0,1.5
2021-01-06 00:00:00,0,-4.5,2.5,37,0.0,109.8,0.0,1.5
2021-01-06 01:00:00,0,-4.9,4.4,39,0.0,109.8,0.0,1.5
2021-01-06 02:00:00,0,-5.5,4.8,43,0.0,109.8,0.0,1.5
2021-01-06 03:00:00,0,-5.9,3.9,43,0.0,109.8,0.0,1.5
2021-01-06 04:00:00,0,-6.5,3.3,42,0.0,109.8,0.0,1.5
2021-01-06 05:00:00,0,-6.8,3.3,43,0.0,109.8,0.0,1.5
2021-01-06 06:00:00,0,-7.1,3.7,50,0.0,109.8,0.0,1.5
2021-01-06 07:00:00,0,-7.5,1.7,52,0.0,109.8,0.0,1.5
2021-01-06 08:00:00,0,-6.6,4.6,46,0.0,109.8,0.0,1.5
2021-01-06 09:00:00,0,-6.4,4.2,50,0.0,109.8,0.0,1.0
2021-01-06 10:00:00,0,-4.7,3.5,45,0.0,109.8,0.0,1.0
2021-01-06 11:00:00,0,-2.5,4.6,36,0.0,109.8,0.0,1.0
2021-01-06 12:00:00,0,-0.9,5.0,35,0.0,109.8,0.0,1.0
2021-01-06 13:00:00,0,-0.4,4.8,35,0.0,109.8,0.0,1.0
2021-01-06 14:00:00,0,-0.1,4.2,34,0.0,109.8,0.0,1.0
2021-01-06 15:00:00,0,0.6,3.1,32,0.0,109.8,0.0,1.0
2021-01-06 16:00:00,0,0.7,1.6,32,0.0,109.8,0.0,1.0
2021-01-06 17:00:00,0,-0.1,1.3,34,0.0,109.8,0.0,1.0
2021-01-06 18:00:00,0,-1.5,1.9,38,0.0,109.8,0.0,1.5
2021-01-06 19:00:00,0,-2.0,1.8,39,0.0,109.8,0.0,1.5
2021-01-06 20:00:00,0,-1.9,0.8,40,0.0,109.8,0.0,1.5
2021-01-06 21:00:00,0,-2.5,1.2,42,0.0,109.8,0.0,1.5
2021-01-06 22:00:00,0,-3.3,1.0,48,0.0,109.8,0.0,1.5
2021-01-06 23:00:00,0,-1.8,2.5,50,0.0,109.8,0.0,1.5
2021-01-07 00:00:00,0,-2.2,0.9,53,0.0,109.8,0.0,1.5
2021-01-07 01:00:00,34,-2.3,1.3,55,0.0,109.8,0.369565217,1.5
2021-01-07 02:00:00,0,-1.2,3.2,55,0.0,109.8,0.0,1.5
2021-01-07 03:00:00,56,-1.0,3.0,55,0.0,109.8,0.629213483,1.5
2021-01-07 04:00:00,278,-1.4,4.0,43,0.0,109.8,2.865979381,1.5
2021-01-07 05:00:00,0,-5.9,4.4,85,0.2,109.8,0.0,1.5
2021-01-07 06:00:00,20,-6.0,4.9,55,0.2,109.8,0.224719101,1.5
2021-01-07 07:00:00,2841,-6.8,4.5,53,0.2,109.8,12.62666667,1.5
2021-01-07 08:00:00,538,-8.6,4.5,52,0.2,109.8,0.786549708,1.5
2021-01-07 09:00:00,1384,-8.0,5.9,29,0.2,109.8,2.084337349,1.0
2021-01-07 10:00:00,957,-7.7,6.4,24,0.2,109.8,1.488335925,1.0
2021-01-07 11:00:00,1013,-7.4,5.9,23,0.2,109.8,1.505200594,1.0
2021-01-07 12:00:00,797,-7.1,6.1,21,0.2,109.8,1.732608696,1.0
2021-01-07 13:00:00,1293,-6.7,4.8,20,0.2,109.8,1.849785408,1.0
2021-01-07 14:00:00,2314,-6.3,4.4,21,0.2,109.8,3.315186246,1.0
2021-01-07 15:00:00,1043,-6.5,4.7,18,0.2,109.8,1.604615385,1.0
2021-01-07 16:00:00,1546,-6.6,4.6,19,0.2,109.8,2.338880484,1.0
2021-01-07 17:00:00,451,-7.6,3.0,21,0.2,109.8,0.830570902,1.0
2021-01-07 18:00:00,380,-8.4,3.3,23,0.2,109.8,0.623973727,1.5
2021-01-07 19:00:00,1652,-9.0,2.8,24,0.2,109.8,3.189189189,1.5
2021-01-07 20:00:00,194,-9.6,3.0,23,0.2,109.8,0.448036952,1.5
2021-01-07 21:00:00,0,-9.8,4.1,23,0.2,109.8,0.0,1.5
2021-01-07 22:00:00,2,-10.4,4.0,25,0.2,109.8,0.005277045,1.5
2021-01-07 23:00:00,12,-10.6,3.6,26,0.2,109.8,0.030534351,1.5
2021-01-08 00:00:00,0,-10.8,3.7,28,0.2,109.8,0.0,1.5
2021-01-08 01:00:00,0,-11.4,2.6,31,0.0,109.8,0.0,1.5
2021-01-08 02:00:00,2,-12.0,1.5,34,0.0,109.8,0.00486618,1.5
2021-01-08 03:00:00,148,-11.6,2.4,37,0.0,109.8,0.371859296,1.5
2021-01-08 04:00:00,498,-11.1,3.2,39,0.0,109.8,1.185714286,1.5
2021-01-08 05:00:00,33,-11.6,4.0,42,0.0,109.8,0.094555874,1.5
2021-01-08 06:00:00,60,-11.7,4.4,44,0.0,109.8,0.153846154,1.5
2021-01-08 07:00:00,1507,-11.6,4.3,44,0.0,109.8,4.040214477,1.5
2021-01-08 08:00:00,777,-11.9,3.1,43,0.0,109.8,1.261363636,1.5
2021-01-08 09:00:00,325,-10.2,4.5,34,0.0,109.8,0.507020281,1.0
2021-01-08 10:00:00,2427,-9.1,5.4,30,0.0,109.8,4.272887324,1.0
2021-01-08 11:00:00,695,-7.9,5.0,28,0.0,109.8,1.057838661,1.0
2021-01-08 12:00:00,48,-6.5,2.8,28,0.0,109.8,0.116788321,1.0
2021-01-08 13:00:00,4386,-5.6,3.4,28,0.0,109.8,6.655538695,1.0
2021-01-08 14:00:00,1270,-5.4,4.2,30,0.0,109.8,1.915535445,1.0
2021-01-08 15:00:00,3947,-5.0,4.3,30,0.0,109.8,6.119379845,1.0
2021-01-08 16:00:00,613,-4.6,2.4,31,0.0,109.8,0.969936709,1.0
2021-01-08 17:00:00,184,-5.8,2.5,34,0.0,109.8,0.337614679,1.0
2021-01-08 18:00:00,754,-7.0,0.9,38,0.0,109.8,1.22601626,1.5
2021-01-08 19:00:00,4008,-7.5,1.0,39,0.0,109.8,7.068783069,1.5
2021-01-08 20:00:00,0,-7.4,3.8,31,0.0,109.8,0.0,1.5
2021-01-08 21:00:00,28,-8.0,4.2,31,0.0,109.8,0.057731959,1.5
2021-01-08 22:00:00,30,-8.8,2.6,36,0.0,109.8,0.070093458,1.5
2021-01-08 23:00:00,43,-9.3,2.7,41,0.0,109.8,0.10617284,1.5
2021-01-09 00:00:00,0,-9.4,3.1,42,0.0,109.8,0.0,1.5
2021-01-09 01:00:00,32,-9.6,4.5,45,0.0,109.8,0.081012658,1.5
2021-01-09 02:00:00,0,-9.7,4.1,46,0.0,109.8,0.0,1.5
2021-01-09 03:00:00,23,-9.5,4.7,46,0.0,109.8,0.054631829,1.5
2021-01-09 04:00:00,0,-10.2,4.1,49,0.0,109.8,0.0,1.5
2021-01-09 05:00:00,0,-10.5,3.7,50,0.0,109.8,0.0,1.5
2021-01-09 06:00:00,64,-10.0,3.6,47,0.0,109.8,0.150234742,1.5
2021-01-09 07:00:00,548,-10.3,2.4,49,0.0,109.8,2.245901639,1.5
2021-01-09 08:00:00,0,-9.7,4.3,47,0.0,109.8,0.0,1.5
2021-01-09 09:00:00,0,-7.8,2.9,40,0.0,109.8,0.0,1.0
2021-01-09 10:00:00,0,-6.5,3.0,32,0.0,109.8,0.0,1.0
2021-01-09 11:00:00,0,-5.3,4.3,27,0.0,109.8,0.0,1.0
2021-01-09 12:00:00,0,-4.1,4.2,25,0.0,109.8,0.0,1.0
2021-01-09 13:00:00,0,-3.7,4.7,25,0.0,109.8,0.0,1.0
2021-01-09 14:00:00,0,-3.0,4.5,25,0.0,109.8,0.0,1.0
2021-01-09 15:00:00,0,-2.3,3.6,27,0.0,109.8,0.0,1.0
2021-01-09 16:00:00,0,-2.2,2.9,29,0.0,109.8,0.0,1.0
2021-01-09 17:00:00,0,-3.1,2.7,33,0.0,109.8,0.0,1.0
2021-01-09 18:00:00,0,-4.1,2.9,39,0.0,109.8,0.0,1.5
2021-01-09 19:00:00,0,-5.2,2.6,43,0.0,109.8,0.0,1.5
2021-01-09 20:00:00,0,-5.8,3.8,37,0.0,109.8,0.0,1.5
2021-01-09 21:00:00,0,-6.4,4.2,37,0.0,109.8,0.0,1.5
2021-01-09 22:00:00,0,-6.7,4.6,40,0.0,109.8,0.0,1.5
2021-01-09 23:00:00,0,-7.2,4.4,43,0.0,109.8,0.0,1.5
2021-01-10 00:00:00,0,-7.3,2.4,45,0.0,109.8,0.0,1.5
2021-01-10 01:00:00,0,-7.2,4.2,48,0.0,109.8,0.0,1.5
2021-01-10 02:00:00,0,-7.4,2.8,50,0.0,109.8,0.0,1.5
2021-01-10 03:00:00,0,-7.3,2.6,54,0.0,109.8,0.0,1.5
2021-01-10 04:00:00,0,-8.1,2.3,57,0.0,109.8,0.0,1.5
2021-01-10 05:00:00,0,-8.5,2.8,59,0.0,109.8,0.0,1.5
2021-01-10 06:00:00,0,-8.2,3.3,57,0.0,109.8,0.0,1.5
2021-01-10 07:00:00,0,-7.6,2.7,54,0.0,109.8,0.0,1.5
2021-01-10 08:00:00,0,-7.1,2.7,54,0.0,109.8,0.0,1.5
2021-01-10 09:00:00,0,-5.9,2.8,49,0.0,109.8,0.0,1.0
2021-01-10 10:00:00,0,-3.4,2.0,42,0.0,109.8,0.0,1.0
2021-01-10 11:00:00,0,-1.5,3.5,33,0.0,109.8,0.0,1.0
2021-01-10 12:00:00,0,0.9,2.4,32,0.0,109.8,0.0,1.0
2021-01-10 13:00:00,0,0.8,3.9,32,0.0,109.8,0.0,1.0
2021-01-10 14:00:00,0,1.5,3.6,30,0.0,109.8,0.0,1.0
2021-01-10 15:00:00,0,1.8,3.0,31,0.0,109.8,0.0,1.0
2021-01-10 16:00:00,0,1.3,3.4,33,0.0,109.8,0.0,1.0
2021-01-10 17:00:00,0,0.3,2.5,35,0.0,109.8,0.0,1.0
2021-01-10 18:00:00,0,-0.5,1.9,37,0.0,109.8,0.0,1.5
2021-01-10 19:00:00,0,-1.2,2.2,39,0.0,109.8,0.0,1.5
2021-01-10 20:00:00,0,-2.1,2.3,42,0.0,109.8,0.0,1.5
2021-01-10 21:00:00,0,-2.4,2.5,43,0.0,109.8,0.0,1.5
2021-01-10 22:00:00,0,-3.3,1.9,46,0.0,109.8,0.0,1.5
2021-01-10 23:00:00,0,-3.3,2.1,45,0.0,109.8,0.0,1.5
2021-01-11 00:00:00,0,-4.3,1.5,50,0.0,109.8,0.0,1.5
2021-01-11 01:00:00,0,-4.2,2.4,53,0.0,109.8,0.0,1.5
2021-01-11 02:00:00,0,-4.2,2.7,55,0.0,109.8,0.0,1.5
2021-01-11 03:00:00,0,-3.9,2.0,54,0.0,109.8,0.0,1.5
2021-01-11 04:00:00,0,-4.0,2.4,57,0.0,109.8,0.0,1.5
2021-01-11 05:00:00,0,-4.8,2.4,58,0.0,109.8,0.0,1.5
2021-01-11 06:00:00,0,-4.6,2.5,58,0.0,109.8,0.0,1.5
2021-01-11 07:00:00,0,-4.1,2.5,61,0.0,109.8,0.0,1.5
2021-01-11 08:00:00,299,-3.8,2.7,62,0.0,109.8,0.446268657,1.5
2021-01-11 09:00:00,710,-3.0,2.2,59,0.0,109.8,1.056547619,1.0
2021-01-11 10:00:00,661,-1.3,1.7,54,0.0,109.8,1.059294872,1.0
2021-01-11 11:00:00,864,0.4,1.4,48,0.0,109.8,1.287630402,1.0
2021-01-11 12:00:00,368,1.7,1.3,46,0.0,109.8,0.884615385,1.0
2021-01-11 13:00:00,626,1.7,1.2,46,0.0,109.8,1.019543974,1.0
2021-01-11 14:00:00,2202,2.2,0.6,47,0.0,109.8,3.47318612,1.0
2021-01-11 15:00:00,601,3.0,1.1,45,0.0,109.8,1.005016722,1.0
2021-01-11 16:00:00,1308,2.8,1.5,46,0.0,109.8,2.086124402,1.0
2021-01-11 17:00:00,683,2.8,1.5,50,0.0,109.8,1.257826888,1.0
2021-01-11 18:00:00,985,1.9,2.5,55,0.0,109.8,1.701208981,1.5
2021-01-11 19:00:00,1266,-0.2,3.0,54,0.0,109.8,2.327205882,1.5
2021-01-11 20:00:00,608,-0.7,1.5,56,0.0,109.8,1.258799172,1.5
2021-01-11 21:00:00,26,-1.2,0.0,58,0.0,109.8,0.059496568,1.5
2021-01-11 22:00:00,48,-1.1,1.5,59,0.0,109.8,0.115384615,1.5
2021-01-11 23:00:00,12,-1.3,2.0,56,0.0,109.8,0.030075188,1.5
2021-01-12 00:00:00,0,-2.5,1.5,58,0.0,109.8,0.0,1.5
2021-01-12 01:00:00,0,-2.6,2.8,58,0.0,109.8,0.0,1.5
2021-01-12 02:00:00,0,-3.1,1.8,59,0.0,109.8,0.0,1.5
2021-01-12 03:00:00,0,-3.4,1.9,58,0.0,109.8,0.0,1.5
2021-01-12 04:00:00,0,-3.2,2.2,56,0.0,109.8,0.0,1.5
2021-01-12 05:00:00,0,-3.6,2.5,57,0.0,109.8,0.0,1.5
2021-01-12 06:00:00,0,-3.7,2.2,58,0.0,109.8,0.0,1.5
2021-01-12 07:00:00,0,-4.9,1.2,64,0.0,109.8,0.0,1.5
2021-01-12 08:00:00,0,-3.9,1.6,63,0.0,109.8,0.0,1.5
2021-01-12 09:00:00,0,-2.0,1.6,58,0.0,109.8,0.0,1.0
2021-01-12 10:00:00,0,-0.3,1.5,53,0.0,109.8,0.0,1.0
2021-01-12 11:00:00,0,1.2,2.1,48,0.0,109.8,0.0,1.0
2021-01-12 12:00:00,0,3.1,2.6,42,0.0,109.8,0.0,1.0
2021-01-12 13:00:00,0,4.0,2.0,38,0.0,109.8,0.0,1.0
2021-01-12 14:00:00,0,4.8,3.1,32,0.0,109.8,0.0,1.0
2021-01-12 15:00:00,0,5.1,2.2,33,0.0,109.8,0.0,1.0
2021-01-12 16:00:00,0,4.4,2.8,35,0.0,109.8,0.0,1.0
2021-01-12 17:00:00,0,3.2,1.9,38,0.0,109.8,0.0,1.0
2021-01-12 18:00:00,0,1.7,1.4,41,0.0,109.8,0.0,1.5
2021-01-12 19:00:00,0,1.2,1.7,45,0.0,109.8,0.0,1.5
2021-01-12 20:00:00,0,1.1,2.4,46,0.0,109.8,0.0,1.5
2021-01-12 21:00:00,0,0.7,2.0,47,0.0,109.8,0.0,1.5
2021-01-12 22:00:00,0,1.7,3.3,47,0.0,109.8,0.0,1.5
2021-01-12 23:00:00,0,1.6,3.2,49,0.0,109.8,0.0,1.5
2021-01-13 00:00:00,0,-0.4,0.5,56,0.0,109.8,0.0,1.5
2021-01-13 01:00:00,0,0.0,1.2,58,0.0,109.8,0.0,1.5
2021-01-13 02:00:00,0,-0.9,0.0,60,0.0,109.8,0.0,1.5
2021-01-13 03:00:00,0,-1.5,0.2,64,0.0,109.8,0.0,1.5
2021-01-13 04:00:00,0,-1.5,0.3,68,0.0,109.8,0.0,1.5
2021-01-13 05:00:00,0,-1.8,0.2,70,0.0,109.8,0.0,1.5
2021-01-13 06:00:00,0,0.5,1.8,64,0.0,109.8,0.0,1.5
2021-01-13 07:00:00,0,-2.8,0.9,77,0.0,109.8,0.0,1.5
2021-01-13 08:00:00,0,-0.1,1.6,67,0.0,109.8,0.0,1.5
2021-01-13 09:00:00,0,1.3,0.9,69,0.0,109.8,0.0,1.0
2021-01-13 10:00:00,0,4.6,0.3,52,0.0,109.8,0.0,1.0
2021-01-13 11:00:00,0,6.3,1.3,47,0.0,109.8,0.0,1.0
2021-01-13 12:00:00,0,9.8,3.6,41,0.0,109.8,0.0,1.0
2021-01-13 13:00:00,0,10.5,4.6,38,0.0,109.8,0.0,1.0
2021-01-13 14:00:00,0,10.8,5.2,32,0.0,109.8,0.0,1.0
2021-01-13 15:00:00,0,11.2,5.0,31,0.0,109.8,0.0,1.0
2021-01-13 16:00:00,0,11.1,4.0,34,0.0,109.8,0.0,1.0
2021-01-13 17:00:00,0,10.3,4.1,41,0.0,109.8,0.0,1.0
2021-01-13 18:00:00,0,9.4,3.6,45,0.0,109.8,0.0,1.5
2021-01-13 19:00:00,0,9.1,3.5,47,0.0,109.8,0.0,1.5
2021-01-13 20:00:00,0,8.8,3.2,50,0.0,109.8,0.0,1.5
2021-01-13 21:00:00,0,8.8,2.8,52,0.0,109.8,0.0,1.5
2021-01-13 22:00:00,0,8.3,1.6,56,0.0,109.8,0.0,1.5
2021-01-13 23:00:00,0,7.4,1.7,55,0.0,109.8,0.0,1.5
2021-01-14 00:00:00,0,7.6,2.7,57,0.0,109.8,0.0,1.5
2021-01-14 01:00:00,14,7.0,1.1,55,0.0,109.8,0.157303371,1.5
2021-01-14 02:00:00,8,7.1,1.9,55,0.0,109.8,0.082474227,1.5
2021-01-14 03:00:00,97,4.6,0.9,66,0.0,109.8,1.102272727,1.5
2021-01-14 04:00:00,16,4.7,1.5,69,0.0,109.8,0.175824176,1.5
2021-01-14 05:00:00,0,2.6,0.7,74,0.0,109.8,0.0,1.5
2021-01-14 06:00:00,62,3.1,1.5,76,0.0,109.8,0.681318681,1.5
2021-01-14 07:00:00,280,2.1,1.4,82,0.0,109.8,1.133603239,1.5
2021-01-14 08:00:00,844,0.3,0.1,79,0.0,109.8,1.156164384,1.5
2021-01-14 09:00:00,1104,5.9,2.7,63,0.0,109.8,1.548387097,1.0
2021-01-14 10:00:00,498,7.2,1.9,57,0.0,109.8,0.728070175,1.0
2021-01-14 11:00:00,1465,9.0,2.9,41,0.0,109.8,2.020689655,1.0
2021-01-14 12:00:00,6345,10.1,3.2,32,0.0,109.8,13.35789474,1.0
2021-01-14 13:00:00,898,12.7,1.4,16,0.0,109.8,1.210242588,1.0
2021-01-14 14:00:00,535,12.7,1.7,16,0.0,109.8,0.756718529,1.0
2021-01-14 15:00:00,550,12.3,2.1,28,0.0,109.8,0.773558368,1.0
2021-01-14 16:00:00,1064,11.2,2.8,32,0.0,109.8,1.553284672,1.0
2021-01-14 17:00:00,249,9.6,2.0,41,0.0,109.8,0.425641026,1.0
